title,imdb_rating,cast_1,cast_2,cast_3,movie_url,imdb_id,director
Sgt. Stubby: An American Hero,6.9,Logan Lerman,Helena Bonham Carter,Gérard Depardieu,https://www.imdb.com/title/tt5314190/,tt5314190,Richard Lanni
Carnage,7.1,Jodie Foster,Kate Winslet,Christoph Waltz,https://www.imdb.com/title/tt1692486/,tt1692486,Tony Maylam
Tulip Fever,6.2,Alicia Vikander,Dane DeHaan,Jack O'Connell,https://www.imdb.com/title/tt0491203/,tt0491203,Justin Chadwick
BloodRayne,2.9,Kristanna Loken,Ben Kingsley,Michelle Rodriguez,https://www.imdb.com/title/tt0383222/,tt0383222,Uwe Boll
Legend,6.9,Tom Hardy,Emily Browning,Taron Egerton,https://www.imdb.com/title/tt3569230/,tt3569230,Brian Helgeland
Bad Lieutenant: Port of Call New Orleans,6.6,Nicolas Cage,Eva Mendes,Russell M. Haeuser,https://www.imdb.com/title/tt1095217/,tt1095217,Werner Herzog
Jane Got a Gun,5.9,Natalie Portman,Joel Edgerton,Ewan McGregor,https://www.imdb.com/title/tt2140037/,tt2140037,Gavin O'Connor
Me and Orson Welles,6.7,Zac Efron,Claire Danes,Christian McKay,https://www.imdb.com/title/tt1175506/,tt1175506,Richard Linklater
Venom,4.6,Agnes Bruckner,Jonathan Jackson,Meagan Good,https://www.imdb.com/title/tt0428251/,tt0428251,Ruben Fleischer
Where the Truth Lies,6.5,Kevin Bacon,Colin Firth,Alison Lohman,https://www.imdb.com/title/tt0373450/,tt0373450,Atom Egoyan
On the Road,6.0,Sam Riley,Garrett Hedlund,Kristen Stewart,https://www.imdb.com/title/tt0337692/,tt0337692,Walter Salles
Les petits mouchoirs,7.1,François Cluzet,Marion Cotillard,Benoît Magimel,https://www.imdb.com/title/tt1440232/,tt1440232,Guillaume Canet
Belka i Strelka. Zvezdnye sobaki,5.1,Anna Bolshova,Elena Yakovleva,Evgeniy Mironov,https://www.imdb.com/title/tt1272051/,tt1272051,Inna Evlannikova
La véritable histoire du Chat Botté,3.0,Jérôme Deschamps,Yolande Moreau,Arthur Deschamps,https://www.imdb.com/title/tt1239462/,tt1239462,Jérôme Deschamps
The Professor and the Madman,7.2,Mel Gibson,Sean Penn,Eddie Marsan,https://www.imdb.com/title/tt5932728/,tt5932728,Farhad Safinia
Ironclad,6.1,Paul Giamatti,Jason Flemyng,Brian Cox,https://www.imdb.com/title/tt1233301/,tt1233301,Jonathan English
Dangerous Liaisons,6.0,Cecilia Cheung,Jang Dong-Gun,Ziyi Zhang,https://www.imdb.com/title/tt2071441/,tt2071441,Stephen Frears
The Addams Family,5.8,Oscar Isaac,Charlize Theron,Chloë Grace Moretz,https://www.imdb.com/title/tt1620981/,tt1620981,Barry Sonnenfeld
Old School,7.1,Luke Wilson,Vince Vaughn,Will Ferrell,https://www.imdb.com/title/tt0302886/,tt0302886,Todd Phillips
Rocky Balboa,7.2,Sylvester Stallone,Antonio Tarver,Milo Ventimiglia,https://www.imdb.com/title/tt0479143/,tt0479143,Sylvester Stallone
Think Like a Man Too,5.7,Kevin Hart,Gabrielle Union,Wendi McLendon-Covey,https://www.imdb.com/title/tt2239832/,tt2239832,Tim Story
Fences,7.2,Denzel Washington,Viola Davis,Stephen McKinley Henderson,https://www.imdb.com/title/tt2671706/,tt2671706,Denzel Washington
The Whole Nine Yards,6.7,Bruce Willis,Matthew Perry,Rosanna Arquette,https://www.imdb.com/title/tt0190138/,tt0190138,Jonathan Lynn
Footloose,5.8,Kenny Wormald,Julianne Hough,Dennis Quaid,https://www.imdb.com/title/tt1068242/,tt1068242,Herbert Ross
Going in Style,6.6,Michael Caine,Alan Arkin,Ann-Margret,https://www.imdb.com/title/tt2568862/,tt2568862,Zach Braff
Hitman,6.3,Timothy Olyphant,Dougray Scott,Olga Kurylenko,https://www.imdb.com/title/tt0465494/,tt0465494,Xavier Gens
Return to Me,6.9,David Duchovny,Minnie Driver,Carroll O'Connor,https://www.imdb.com/title/tt0122459/,tt0122459,Bonnie Hunt
The Men Who Stare at Goats,6.2,Ewan McGregor,George Clooney,Kevin Spacey,https://www.imdb.com/title/tt1234548/,tt1234548,Grant Heslov
Zack and Miri Make a Porno,6.6,Seth Rogen,Elizabeth Banks,Craig Robinson,https://www.imdb.com/title/tt1007028/,tt1007028,Kevin Smith
Double Take,5.4,Orlando Jones,Eddie Griffin,Gary Grubbs,https://www.imdb.com/title/tt0238948/,tt0238948,George Gallo
Nurse Betty,6.3,Renée Zellweger,Morgan Freeman,Chris Rock,https://www.imdb.com/title/tt0171580/,tt0171580,Neil LaBute
Piranha 3D,5.5,Elisabeth Shue,Jerry O'Connell,Richard Dreyfuss,https://www.imdb.com/title/tt0464154/,tt0464154,Alexandre Aja
Faster,6.4,Dwayne Johnson,Billy Bob Thornton,Maggie Grace,https://www.imdb.com/title/tt1433108/,tt1433108,George Tillman Jr.
Win a Date with Tad Hamilton!,5.6,Kate Bosworth,Josh Duhamel,Topher Grace,https://www.imdb.com/title/tt0335559/,tt0335559,Robert Luketic
Ready to Rumble,5.3,David Arquette,Oliver Platt,Scott Caan,https://www.imdb.com/title/tt0217756/,tt0217756,Brian Robbins
Foxcatcher,7.0,Steve Carell,Channing Tatum,Mark Ruffalo,https://www.imdb.com/title/tt1100089/,tt1100089,Bennett Miller
I Don't Know How She Does It,4.9,Sarah Jessica Parker,Pierce Brosnan,Kelsey Grammer,https://www.imdb.com/title/tt1742650/,tt1742650,Douglas McGrath
Dhoom 3,5.5,Aamir Khan,Katrina Kaif,Abhishek Bachchan,https://www.imdb.com/title/tt1833673/,tt1833673,Vijay Krishna Acharya
Beyond the Sea,6.7,Kevin Spacey,Kate Bosworth,John Goodman,https://www.imdb.com/title/tt0363473/,tt0363473,Kevin Spacey
Hauru no ugoku shiro,8.2,Chieko Baishô,Takuya Kimura,Tatsuya Gashûin,https://www.imdb.com/title/tt0347149/,tt0347149,Hayao Miyazaki
The Bridge of San Luis Rey,5.0,Gabriel Byrne,Robert De Niro,Harvey Keitel,https://www.imdb.com/title/tt0356443/,tt0356443,Mary McGuckian
Zombieland,7.6,Jesse Eisenberg,Emma Stone,Woody Harrelson,https://www.imdb.com/title/tt1156398/,tt1156398,Ruben Fleischer
Green Book,8.2,Viggo Mortensen,Mahershala Ali,Linda Cardellini,https://www.imdb.com/title/tt6966692/,tt6966692,Peter Farrelly
The Wedding Ringer,6.6,Kevin Hart,Josh Gad,Kaley Cuoco,https://www.imdb.com/title/tt0884732/,tt0884732,Jeremy Garelick
Final Destination,6.7,Devon Sawa,Ali Larter,Kerr Smith,https://www.imdb.com/title/tt0195714/,tt0195714,James Wong
The Ides of March,7.1,Paul Giamatti,George Clooney,Philip Seymour Hoffman,https://www.imdb.com/title/tt1124035/,tt1124035,George Clooney
Pitch Black,7.1,Radha Mitchell,Cole Hauser,Vin Diesel,https://www.imdb.com/title/tt0134847/,tt0134847,David Twohy
The Hate U Give,7.4,Amandla Stenberg,Regina Hall,Russell Hornsby,https://www.imdb.com/title/tt5580266/,tt5580266,George Tillman Jr.
Someone Like You,6.0,Ashley Judd,Greg Kinnear,Hugh Jackman,https://www.imdb.com/title/tt0244970/,tt0244970,Tony Goldwyn
Her,8.0,Joaquin Phoenix,Amy Adams,Scarlett Johansson,https://www.imdb.com/title/tt1798709/,tt1798709,Spike Jonze
Joy Ride,6.6,Steve Zahn,Paul Walker,Leelee Sobieski,https://www.imdb.com/title/tt0206314/,tt0206314,John Dahl
Kari gurashi no Arietti,7.6,Amy Poehler,Will Arnett,Mirai Shida,https://www.imdb.com/title/tt1568921/,tt1568921,Hiromasa Yonebayashi
Haywire,5.8,Gina Carano,Ewan McGregor,Michael Fassbender,https://www.imdb.com/title/tt1506999/,tt1506999,Steven Soderbergh
Vanity Fair,6.2,Reese Witherspoon,Romola Garai,James Purefoy,https://www.imdb.com/title/tt0241025/,tt0241025,
Eddie the Eagle,7.4,Taron Egerton,Hugh Jackman,Tom Costello,https://www.imdb.com/title/tt1083452/,tt1083452,Dexter Fletcher
The Crew,5.6,Richard Dreyfuss,Burt Reynolds,Dan Hedaya,https://www.imdb.com/title/tt0198386/,tt0198386,
Chasing Liberty,6.1,Mandy Moore,Matthew Goode,Mark Harmon,https://www.imdb.com/title/tt0360139/,tt0360139,Andy Cadiff
The Longshots,5.5,Ice Cube,Keke Palmer,Tasha Smith,https://www.imdb.com/title/tt1091751/,tt1091751,Fred Durst
In the Valley of Elah,7.2,Tommy Lee Jones,Charlize Theron,Jonathan Tucker,https://www.imdb.com/title/tt0478134/,tt0478134,Paul Haggis
Coco avant Chanel,6.7,Audrey Tautou,Benoît Poelvoorde,Alessandro Nivola,https://www.imdb.com/title/tt1035736/,tt1035736,Anne Fontaine
Chéri,6.1,Michelle Pfeiffer,Rupert Friend,Kathy Bates,https://www.imdb.com/title/tt1179258/,tt1179258,Stephen Frears
Redemption,6.2,Jason Statham,Agata Buzek,Vicky McClure,https://www.imdb.com/title/tt1893256/,tt1893256,Steven Knight
Rogue,6.2,Michael Vartan,Radha Mitchell,Sam Worthington,https://www.imdb.com/title/tt0479528/,tt0479528,Greg McLean
Ch?i dàn zhu?nji?,6.7,Donnie Yen,Andy Lau,Philip Keung,https://www.imdb.com/title/tt6015328/,tt6015328,Jason Kwan
Shi Yue Wei Cheng,8.4,Junli Guo,Tin-Nam Chun,Joyce Chan,https://www.imdb.com/title/tt4559518/,tt4559518,
1408,6.8,John Cusack,Samuel L. Jackson,Mary McCormack,https://www.imdb.com/title/tt0450385/,tt0450385,Mikael Håfström
Nocturnal Animals,7.5,Amy Adams,Jake Gyllenhaal,Michael Shannon,https://www.imdb.com/title/tt4550098/,tt4550098,Tom Ford
The Water Diviner,7.0,Russell Crowe,Olga Kurylenko,Jai Courtney,https://www.imdb.com/title/tt3007512/,tt3007512,Russell Crowe
The Nun,5.3,Demián Bichir,Taissa Farmiga,Jonas Bloquet,https://www.imdb.com/title/tt5814060/,tt5814060,Corin Hardy
The Game Plan,6.2,Dwayne Johnson,Kyra Sedgwick,Madison Pettis,https://www.imdb.com/title/tt0492956/,tt0492956,Andy Fickman
The Rookie,6.9,Dennis Quaid,J.D. Evermore,Rachel Griffiths,https://www.imdb.com/title/tt0265662/,tt0265662,
Son of God,5.8,Diogo Morgado,Amber Rose Revah,Greg Hicks,https://www.imdb.com/title/tt3210686/,tt3210686,Christopher Spencer
The Animal,4.8,Rob Schneider,Colleen Haskell,John C. McGinley,https://www.imdb.com/title/tt0255798/,tt0255798,Luke Greenfield
The Hundred-Foot Journey,7.3,Helen Mirren,Om Puri,Manish Dayal,https://www.imdb.com/title/tt2980648/,tt2980648,Lasse Hallström
Underworld,7.0,Kate Beckinsale,Scott Speedman,Shane Brolly,https://www.imdb.com/title/tt0320691/,tt0320691,Len Wiseman
Diary of a Wimpy Kid: Dog Days,6.3,Zachary Gordon,Robert Capron,Devon Bostick,https://www.imdb.com/title/tt2023453/,tt2023453,David Bowers
I Am Sam,7.6,Sean Penn,Michelle Pfeiffer,Dakota Fanning,https://www.imdb.com/title/tt0277027/,tt0277027,Jessie Nelson
The Gentlemen,7.8,Matthew McConaughey,Charlie Hunnam,Michelle Dockery,https://www.imdb.com/title/tt8367814/,tt8367814,Guy Ritchie
Derailed,6.6,Clive Owen,Jennifer Aniston,Vincent Cassel,https://www.imdb.com/title/tt0398017/,tt0398017,Mikael Håfström
The Informant!,6.5,Matt Damon,Tony Hale,Patton Oswalt,https://www.imdb.com/title/tt1130080/,tt1130080,Steven Soderbergh
Delivery Man,6.3,Vince Vaughn,Chris Pratt,Cobie Smulders,https://www.imdb.com/title/tt2387559/,tt2387559,Ken Scott
"Hail, Caesar!",6.3,Josh Brolin,George Clooney,Alden Ehrenreich,https://www.imdb.com/title/tt0475290/,tt0475290,Ethan Coen
Jay and Silent Bob Strike Back,6.8,Jason Mewes,Kevin Smith,Ben Affleck,https://www.imdb.com/title/tt0261392/,tt0261392,Kevin Smith
Traitor,7.0,Don Cheadle,Guy Pearce,Archie Panjabi,https://www.imdb.com/title/tt0988047/,tt0988047,Jeffrey Nachmanoff
Deuce Bigalow: European Gigolo,4.6,Rob Schneider,Eddie Griffin,Jeroen Krabbé,https://www.imdb.com/title/tt0367652/,tt0367652,Mike Bigelow
Diary of a Wimpy Kid: The Long Haul,4.3,Jason Drucker,Alicia Silverstone,Tom Everett Scott,https://www.imdb.com/title/tt6003368/,tt6003368,David Bowers
Mad Money,5.8,Diane Keaton,Queen Latifah,Katie Holmes,https://www.imdb.com/title/tt0951216/,tt0951216,Callie Khouri
Homefront,6.5,Jason Statham,James Franco,Winona Ryder,https://www.imdb.com/title/tt2312718/,tt2312718,Gary Fleder
Igor,5.9,John Cusack,Molly Shannon,Steve Buscemi,https://www.imdb.com/title/tt0465502/,tt0465502,Paul McGuigan
Saving Silverman,5.8,Jason Biggs,Steve Zahn,Jack Black,https://www.imdb.com/title/tt0239948/,tt0239948,Dennis Dugan
The Glass House,5.8,Diane Lane,Leelee Sobieski,Stellan Skarsgård,https://www.imdb.com/title/tt0221218/,tt0221218,Daniel Sackheim
The Transporter Refueled,5.2,Ed Skrein,Loan Chabanol,Ray Stevenson,https://www.imdb.com/title/tt2938956/,tt2938956,Camille Delamarre
Josie and the Pussycats,5.5,Rachael Leigh Cook,Tara Reid,Rosario Dawson,https://www.imdb.com/title/tt0236348/,tt0236348,Harry Elfont
Hit & Run,6.1,Dax Shepard,Kristen Bell,Bradley Cooper,https://www.imdb.com/title/tt2097307/,tt2097307,
The Little Vampire,5.7,Jonathan Lipnicki,Rollo Weeks,Richard E. Grant,https://www.imdb.com/title/tt0192255/,tt0192255,Uli Edel
I Heart Huckabees,6.6,Jason Schwartzman,Jude Law,Naomi Watts,https://www.imdb.com/title/tt0356721/,tt0356721,David O. Russell
"Roman J. Israel, Esq.",6.5,Denzel Washington,Colin Farrell,Carmen Ejogo,https://www.imdb.com/title/tt6000478/,tt6000478,Dan Gilroy
Out of the Furnace,6.8,Christian Bale,Casey Affleck,Zoe Saldana,https://www.imdb.com/title/tt1206543/,tt1206543,Scott Cooper
Just Getting Started,4.5,Morgan Freeman,Tommy Lee Jones,Rene Russo,https://www.imdb.com/title/tt5721088/,tt5721088,Ron Shelton
Megiddo: Omega Code 2,3.9,Michael York,Michael Biehn,Joseph Makkar,https://www.imdb.com/title/tt0263728/,tt0263728,Brian Trenchard-Smith
The Libertine,6.3,Johnny Depp,Samantha Morton,John Malkovich,https://www.imdb.com/title/tt0375920/,tt0375920,Laurence Dunmore
Zwartboek,7.7,Carice van Houten,Sebastian Koch,Thom Hoffman,https://www.imdb.com/title/tt0389557/,tt0389557,Paul Verhoeven
Before I Go to Sleep,6.3,Nicole Kidman,Colin Firth,Mark Strong,https://www.imdb.com/title/tt1726592/,tt1726592,Rowan Joffe
Stone,5.4,Edward Norton,Milla Jovovich,Robert De Niro,https://www.imdb.com/title/tt1423995/,tt1423995,John Curran
Joyeux Noël,7.7,Diane Kruger,Benno Fürmann,Guillaume Canet,https://www.imdb.com/title/tt0424205/,tt0424205,Christian Carion
Metegol,6.5,Gabriel Almirón,Federico Cecere,Ezequiel Cipols,https://www.imdb.com/title/tt1634003/,tt1634003,Juan José Campanella
Molière,7.2,Romain Duris,Fabrice Luchini,Laura Morante,https://www.imdb.com/title/tt0796335/,tt0796335,Laurent Tirard
Michael Clayton,7.2,George Clooney,Tilda Swinton,Tom Wilkinson,https://www.imdb.com/title/tt0465538/,tt0465538,Tony Gilroy
To Rome with Love,6.3,Woody Allen,Penélope Cruz,Jesse Eisenberg,https://www.imdb.com/title/tt1859650/,tt1859650,Woody Allen
Silver Linings Playbook,7.7,Bradley Cooper,Jennifer Lawrence,Robert De Niro,https://www.imdb.com/title/tt1045658/,tt1045658,David O. Russell
Blockers,6.2,Leslie Mann,John Cena,Ike Barinholtz,https://www.imdb.com/title/tt2531344/,tt2531344,Kay Cannon
Pet Sematary,5.7,Jason Clarke,Amy Seimetz,John Lithgow,https://www.imdb.com/title/tt0837563/,tt0837563,Mary Lambert
Death at a Funeral,5.7,Chris Rock,Martin Lawrence,Keith David,https://www.imdb.com/title/tt1321509/,tt1321509,Frank Oz
Hardball,6.4,Keanu Reeves,Diane Lane,John Hawkes,https://www.imdb.com/title/tt0180734/,tt0180734,Brian Robbins
For Colored Girls,6.1,Janet Jackson,Anika Noni Rose,Whoopi Goldberg,https://www.imdb.com/title/tt1405500/,tt1405500,Tyler Perry
Freedom Writers,7.6,Hilary Swank,Imelda Staunton,Patrick Dempsey,https://www.imdb.com/title/tt0463998/,tt0463998,Richard LaGravenese
The Hustle,5.4,Anne Hathaway,Rebel Wilson,Alex Sharp,https://www.imdb.com/title/tt1298644/,tt1298644,Chris Addison
Kidnap,5.9,Halle Berry,Sage Correa,Chris McGinn,https://www.imdb.com/title/tt1458169/,tt1458169,Luis Prieto
The Transporter,6.8,Jason Statham,Shu Qi,Matt Schulze,https://www.imdb.com/title/tt0293662/,tt0293662,Louis Leterrier
Never Back Down,6.6,Sean Faris,Djimon Hounsou,Amber Heard,https://www.imdb.com/title/tt1023111/,tt1023111,Jeff Wadlow
Tinker Tailor Soldier Spy,7.0,Gary Oldman,Colin Firth,Tom Hardy,https://www.imdb.com/title/tt1340800/,tt1340800,Tomas Alfredson
Victoria and Abdul,6.8,Judi Dench,Ali Fazal,Tim Pigott-Smith,https://www.imdb.com/title/tt5816682/,tt5816682,Stephen Frears
Swing Vote,6.1,Kevin Costner,Paula Patton,Kelsey Grammer,https://www.imdb.com/title/tt1027862/,tt1027862,Joshua Michael Stern
Away We Go,7.0,John Krasinski,Maya Rudolph,Allison Janney,https://www.imdb.com/title/tt1176740/,tt1176740,Sam Mendes
Moonlight Mile,6.6,Jake Gyllenhaal,Dustin Hoffman,Susan Sarandon,https://www.imdb.com/title/tt0179098/,tt0179098,Brad Silberling
The Beaver,6.6,Mel Gibson,Jodie Foster,Anton Yelchin,https://www.imdb.com/title/tt1321860/,tt1321860,Jodie Foster
Bitter Harvest,6.0,Max Irons,Samantha Barks,Terence Stamp,https://www.imdb.com/title/tt3182620/,tt3182620,George Mendeluk
Robot Overlords,4.6,Ben Kingsley,Gillian Anderson,Callan McAuliffe,https://www.imdb.com/title/tt2145829/,tt2145829,Jon Wright
Hustlers,6.3,Constance Wu,Jennifer Lopez,Julia Stiles,https://www.imdb.com/title/tt5503686/,tt5503686,Lorene Scafaria
Pulse,4.7,Kristen Bell,Rick Gonzalez,Christina Milian,https://www.imdb.com/title/tt0454919/,tt0454919,Kiyoshi Kurosawa
Us,6.8,Lupita Nyong'o,Winston Duke,Elisabeth Moss,https://www.imdb.com/title/tt6857112/,tt6857112,Jordan Peele
La La Land,8.0,Ryan Gosling,Emma Stone,Rosemarie DeWitt,https://www.imdb.com/title/tt3783958/,tt3783958,Damien Chazelle
The Conjuring,7.5,Patrick Wilson,Vera Farmiga,Ron Livingston,https://www.imdb.com/title/tt1457767/,tt1457767,James Wan
Bringing Down the House,5.6,Steve Martin,Queen Latifah,Eugene Levy,https://www.imdb.com/title/tt0305669/,tt0305669,Adam Shankman
Wonder,7.9,Jacob Tremblay,Owen Wilson,Izabela Vidovic,https://www.imdb.com/title/tt2543472/,tt2543472,Stephen Chbosky
Jackass 3D,7.0,Johnny Knoxville,Steve-O,Bam Margera,https://www.imdb.com/title/tt1116184/,tt1116184,Jeff Tremaine
Bad Moms,6.2,Mila Kunis,Kathryn Hahn,Kristen Bell,https://www.imdb.com/title/tt4651520/,tt4651520,Jon Lucas
Glass,6.6,James McAvoy,Bruce Willis,Samuel L. Jackson,https://www.imdb.com/title/tt6823368/,tt6823368,M. Night Shyamalan
Beverly Hills Chihuahua,3.9,Drew Barrymore,George Lopez,Piper Perabo,https://www.imdb.com/title/tt1014775/,tt1014775,Raja Gosnell
Tammy,4.9,Melissa McCarthy,Susan Sarandon,Kathy Bates,https://www.imdb.com/title/tt2103254/,tt2103254,Ben Falcone
Good Boys,6.7,Jacob Tremblay,Keith L. Williams,Brady Noon,https://www.imdb.com/title/tt6977338/,tt6977338,Gene Stupnitsky
Are We There Yet?,4.7,Ice Cube,Nia Long,Aleisha Allen,https://www.imdb.com/title/tt0368578/,tt0368578,Brian Levant
The Descendants,7.3,George Clooney,Shailene Woodley,Amara Miller,https://www.imdb.com/title/tt1033575/,tt1033575,Alexander Payne
School of Rock,7.2,Jack Black,Mike White,Joan Cusack,https://www.imdb.com/title/tt0332379/,tt0332379,Richard Linklater
Disturbia,6.8,Shia LaBeouf,David Morse,Carrie-Anne Moss,https://www.imdb.com/title/tt0486822/,tt0486822,D.J. Caruso
Tyler Perry’s A Madea Family Funeral,4.5,Tyler Perry,Cassi Davis,Patrice Lovely,https://www.imdb.com/title/tt7054636/,tt7054636,
Tyler Perry’s Boo! A Madea Halloween,4.6,Tyler Perry,Cassi Davis,Patrice Lovely,https://www.imdb.com/title/tt5325452/,tt5325452,Tyler Perry
White Chicks,5.7,Marlon Wayans,Shawn Wayans,Busy Philipps,https://www.imdb.com/title/tt0381707/,tt0381707,Keenen Ivory Wayans
Obsessed,5.0,Beyoncé,Idris Elba,Ali Larter,https://www.imdb.com/title/tt1198138/,tt1198138,Steve Shill
Holes,7.0,Shia LaBeouf,Sigourney Weaver,Jon Voight,https://www.imdb.com/title/tt0311289/,tt0311289,Andrew Davis
Tyler Perry's Madea's Witness Protection,4.9,Tyler Perry,Eugene Levy,Denise Richards,https://www.imdb.com/title/tt2215285/,tt2215285,Tyler Perry
The Last Song,6.0,Miley Cyrus,Liam Hemsworth,Greg Kinnear,https://www.imdb.com/title/tt1294226/,tt1294226,Julie Anne Robinson
Why Did I Get Married Too?,4.6,Janet Jackson,Tyler Perry,Jill Scott,https://www.imdb.com/title/tt1391137/,tt1391137,Tyler Perry
The Shack,6.3,Sam Worthington,Octavia Spencer,Tim McGraw,https://www.imdb.com/title/tt2872518/,tt2872518,Stuart Hazeldine
12 Years a Slave,8.1,Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender,https://www.imdb.com/title/tt2024544/,tt2024544,Steve McQueen
Drumline,5.9,Nick Cannon,Zoe Saldana,Orlando Jones,https://www.imdb.com/title/tt0303933/,tt0303933,Charles Stone III
Me Before You,7.4,Emilia Clarke,Sam Claflin,Janet McTeer,https://www.imdb.com/title/tt2674426/,tt2674426,Thea Sharrock
What Men Want,5.3,Taraji P. Henson,Kristen Ledlow,Josh Brener,https://www.imdb.com/title/tt7634968/,tt7634968,Adam Shankman
Barbershop: The Next Cut,5.9,Ice Cube,Regina Hall,Anthony Anderson,https://www.imdb.com/title/tt3628584/,tt3628584,Malcolm D. Lee
A Simple Favor,6.8,Anna Kendrick,Blake Lively,Henry Golding,https://www.imdb.com/title/tt7040874/,tt7040874,Paul Feig
Selma,7.5,David Oyelowo,Carmen Ejogo,Oprah Winfrey,https://www.imdb.com/title/tt1020072/,tt1020072,Ava DuVernay
Date Movie,2.8,Alyson Hannigan,Adam Campbell,Fred Willard,https://www.imdb.com/title/tt0466342/,tt0466342,Aaron Seltzer
Peter Pan: Return to Neverland,5.8,Blayne Weaver,Harriet Owen,Corey Burton,https://www.imdb.com/title/tt0280030/,tt0280030,Robin Budd
The Jungle Book 2,5.3,John Goodman,Haley Joel Osment,Tony Jay,https://www.imdb.com/title/tt0283426/,tt0283426,Steve Trenbirth
Premonition,5.9,Sandra Bullock,Julian McMahon,Amber Valletta,https://www.imdb.com/title/tt0477071/,tt0477071,Mennan Yapo
Tyler Perry’s Boo 2! A Madea Halloween,3.8,Tyler Perry,Cassi Davis,Patrice Lovely,https://www.imdb.com/title/tt6217804/,tt6217804,
Boogeyman,4.1,Barry Watson,Emily Deschanel,Lucy Lawless,https://www.imdb.com/title/tt0357507/,tt0357507,Rick Rosenthal
The Tigger Movie,6.3,Jim Cummings,Nikita Hopkins,Ken Sansom,https://www.imdb.com/title/tt0220099/,tt0220099,Jun Falkenstein
Spotlight,8.1,Mark Ruffalo,Michael Keaton,Rachel McAdams,https://www.imdb.com/title/tt1895587/,tt1895587,Tom McCarthy
Queen & Slim,7.1,Trine Dyrholm,Gustav Lindh,Magnus Krepper,https://www.imdb.com/title/tt8722346/,tt8722346,Melina Matsoukas
Acrimony,5.8,Taraji P. Henson,Lyriq Bent,Crystle Stewart,https://www.imdb.com/title/tt6063050/,tt6063050,Tyler Perry
Max,6.7,Thomas Haden Church,Josh Wiggins,Luke Kleintank,https://www.imdb.com/title/tt3369806/,tt3369806,Boaz Yakin
Meet the Browns,4.4,Tamela J. Mann,Angela Bassett,Tyler Perry,https://www.imdb.com/title/tt1047494/,tt1047494,Tyler Perry
Orphan,7.0,Vera Farmiga,Peter Sarsgaard,Isabelle Fuhrman,https://www.imdb.com/title/tt1148204/,tt1148204,Jaume Collet-Serra
The Star,6.3,Steven Yeun,Keegan-Michael Key,Aidy Bryant,https://www.imdb.com/title/tt4587656/,tt4587656,Timothy Reckart
Epic Movie,2.4,Kal Penn,Jennifer Coolidge,Fred Willard,https://www.imdb.com/title/tt0799949/,tt0799949,Jason Friedberg
Lakeview Terrace,6.2,Samuel L. Jackson,Patrick Wilson,Kerry Washington,https://www.imdb.com/title/tt0947802/,tt0947802,Neil LaBute
The Grudge 2,5.0,Amber Tamblyn,Edison Chen,Arielle Kebbel,https://www.imdb.com/title/tt0433386/,tt0433386,Takashi Shimizu
Nerve,6.5,Emma Roberts,Dave Franco,Emily Meade,https://www.imdb.com/title/tt3531824/,tt3531824,Henry Joost
Man of the Year,6.2,Robin Williams,Laura Linney,Lewis Black,https://www.imdb.com/title/tt0483726/,tt0483726,Barry Levinson
Risen,6.3,Joseph Fiennes,Tom Felton,Peter Firth,https://www.imdb.com/title/tt3231054/,tt3231054,Kevin Reynolds
Vampires Suck,3.4,Jenn Proske,Matt Lanter,Diedrich Bader,https://www.imdb.com/title/tt1666186/,tt1666186,Jason Friedberg
The American,6.3,George Clooney,Paolo Bonacelli,Violante Placido,https://www.imdb.com/title/tt1440728/,tt1440728,Anton Corbijn
A Very Harold & Kumar 3D Christmas,6.3,Kal Penn,John Cho,Neil Patrick Harris,https://www.imdb.com/title/tt1268799/,tt1268799,Todd Strauss-Schulson
Eternal Sunshine of the Spotless Mind,8.3,Jim Carrey,Kate Winslet,Tom Wilkinson,https://www.imdb.com/title/tt0338013/,tt0338013,Michel Gondry
Texas Chainsaw 3D,4.8,Alexandra Daddario,Tania Raymonde,Scott Eastwood,https://www.imdb.com/title/tt1572315/,tt1572315,John Luessenhop
Babel,7.5,Brad Pitt,Cate Blanchett,Gael García Bernal,https://www.imdb.com/title/tt0449467/,tt0449467,Alejandro G. Iñárritu
This is Where I Leave You,6.6,Jason Bateman,Tina Fey,Jane Fonda,https://www.imdb.com/title/tt1371150/,tt1371150,Shawn Levy
Doubt,7.5,Meryl Streep,Philip Seymour Hoffman,Amy Adams,https://www.imdb.com/title/tt0918927/,tt0918927,John Patrick Shanley
Team America: World Police,7.2,Trey Parker,Matt Stone,Elle Russ,https://www.imdb.com/title/tt0372588/,tt0372588,Trey Parker
Scary Movie V,3.5,Simon Rex,Ashley Tisdale,Charlie Sheen,https://www.imdb.com/title/tt0795461/,tt0795461,Malcolm D. Lee
She's Out of My League,6.4,Jay Baruchel,Alice Eve,T.J. Miller,https://www.imdb.com/title/tt0815236/,tt0815236,Jim Field Smith
Milk,7.6,Sean Penn,Josh Brolin,Emile Hirsch,https://www.imdb.com/title/tt1013753/,tt1013753,Gus Van Sant
The Debt,6.8,Helen Mirren,Sam Worthington,Tom Wilkinson,https://www.imdb.com/title/tt1226753/,tt1226753,John Madden
Ghost Ship,5.5,Julianna Margulies,Gabriel Byrne,Ron Eldard,https://www.imdb.com/title/tt0288477/,tt0288477,Steve Beck
